gene_id transcript_id scRNAseq_HepG2_72x_15_1.1 scRNAseq_HepG2_72x_15_1.2 scRNAseq_HepG2_72x_15_1.3 scRNAseq_HepG2_72x_15_1.4 scRNAseq_HepG2_72x_15_1.5 scRNAseq_HepG2_72x_15_1.6 scRNAseq_HepG2_72x_15_1.8 scRNAseq_HepG2_72x_15_2.1 scRNAseq_HepG2_72x_15_2.2 scRNAseq_HepG2_72x_15_2.3 scRNAseq_HepG2_72x_15_2.4 scRNAseq_HepG2_72x_15_2.5 scRNAseq_HepG2_72x_15_2.6 scRNAseq_HepG2_72x_15_2.7 scRNAseq_HepG2_72x_15_2.8 scRNAseq_HepG2_72x_15_3.1 scRNAseq_HepG2_72x_15_3.2 scRNAseq_HepG2_72x_15_3.3 scRNAseq_HepG2_72x_15_3.4 scRNAseq_HepG2_72x_15_3.5 scRNAseq_HepG2_72x_15_3.7 scRNAseq_HepG2_72x_15_3.8 scRNAseq_HepG2_72x_15_4.1 scRNAseq_HepG2_72x_15_4.2 scRNAseq_HepG2_72x_15_4.3 scRNAseq_HepG2_72x_15_4.4 scRNAseq_HepG2_72x_15_4.5 scRNAseq_HepG2_72x_15_4.6 scRNAseq_HepG2_72x_15_4.7 scRNAseq_HepG2_72x_15_4.8 scRNAseq_HepG2_72x_15_5.1 scRNAseq_HepG2_72x_15_5.2 scRNAseq_HepG2_72x_15_5.4 scRNAseq_HepG2_72x_15_5.5 scRNAseq_HepG2_72x_15_5.6 scRNAseq_HepG2_72x_15_5.7 scRNAseq_HepG2_72x_15_5.8 scRNAseq_HepG2_72x_15_6.1 scRNAseq_HepG2_72x_15_6.2 scRNAseq_HepG2_72x_15_6.3 scRNAseq_HepG2_72x_15_6.4 scRNAseq_HepG2_72x_15_6.5 scRNAseq_HepG2_72x_15_6.6 scRNAseq_HepG2_72x_15_6.7 scRNAseq_HepG2_72x_15_6.8 scRNAseq_HepG2_72x_15_7.1 scRNAseq_HepG2_72x_15_7.2 scRNAseq_HepG2_72x_15_7.3 scRNAseq_HepG2_72x_15_7.4 scRNAseq_HepG2_72x_15_7.5 scRNAseq_HepG2_72x_15_7.6 scRNAseq_HepG2_72x_15_8.1 scRNAseq_HepG2_72x_15_8.2 scRNAseq_HepG2_72x_15_8.3 scRNAseq_HepG2_72x_15_8.4 scRNAseq_HepG2_72x_15_8.6 scRNAseq_HepG2_72x_15_8.7 scRNAseq_HepG2_72x_15_8.8 scRNAseq_HepG2_72x_15_9.1 scRNAseq_HepG2_72x_15_9.2 scRNAseq_HepG2_72x_15_9.3 scRNAseq_HepG2_72x_15_9.5 scRNAseq_HepG2_72x_15_9.6 scRNAseq_HepG2_72x_15_9.7 scRNAseq_HepG2_72x_15_9.8
ENSG00000170100 ENST00000433976.2_ZNF778-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.01 7.79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197912 ENST00000563783.1_SPG7-007 0 0 0 0 0 0 0 0 12.12 0 0 0 4.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 0 0 0 0 0 0 0 8.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000223959 ENST00000418696.1_AFG3L1P-002 0 0 0 0 11.95 0 0 0 0 0 0 0 0 0 0 21.86 0 0 9.33 14.9 0 0 0 0 0 0 0 0 0 15.64 0 0 10.54 0 0 0 0 0 0 81.24 0 0 0 0 0 0 0 0 0 26.74 0 0 0 0 0 0 0 0 0 0 0 0 3.22 4.3 0
ENSG00000040531 ENST00000046640.3_CTNS-001 0 0 0 0 0 0 1.03 0.44 0 33.42 0 0 0 0 34.2 0.73 0 0 4.93 2.87 0 0 0.27 0 0 0 0 0 15.22 0 19.84 0 0 0 0 0 0 39.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0.28 0 0 0 0 0 0 30.61 0 0.57 14.68 0 0 0
ENSG00000167740 ENST00000301391.3_CYB5D2-001 0 0 0 0 0 0 14.24 8.09 0 23.12 0 14.7 4.99 0 1.42 0 10.76 10.12 15.94 0 0.94 6.01 0 0 0 0 0.84 0 8.81 0 0 60.65 0 0 0 0 0 0 17.92 103.45 0 32.22 0 64.28 3.04 11.58 0 36.29 24.93 0 0.28 0 0 1.03 0 0.75 0 0 0 0 0 0 0.57 9.23 1.35
ENSG00000141497 ENST00000269289.6_ZMYND15-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000129219 ENST00000263088.6_PLD2-001 0 0 0 0 0 0 4.74 0 0 0 4.46 7.78 11.26 0 0 0 0 0 0.22 10.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.33
ENSG00000129250 ENST00000320785.5_KIF1C-001 0 0.52 0 1.44 1.3 3.31 0 2.48 0 2.96 1.51 3.1 1.57 0.76 0 0.2 0.3 0 0.66 0.74 0 5.16 0.78 0.47 0 0 1.14 0 0 1.39 2.57 0 2.82 4.24 0.19 0 0.5 0 0.05 0 0.97 0 0 2.87 0 0.79 0.69 0 0 16.89 1.01 0.74 2.29 0.68 5.17 0 0.81 0.28 0 0 0.06 1.43 2.17 1.23 0
ENSG00000180787 ENST00000318833.3_ZFP3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000261879 ENST00000571689.1_RP11-333E1.1-001 0 0 0 0 0 0 0 0.32 0 0 0 0.39 0 0 0 2.24 0 0 0.91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000182896 ENST00000330767.4_TMEM95-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000181222 ENST00000322644.6_POLR2A-001 0.13 0 0 17.44 1.79 0.08 5.05 4.76 5.29 0 0.29 9.58 2.47 13.45 0 0.08 2.22 0 2.17 2.14 3.14 3.92 10.19 0.21 0 0 6.82 0 0.24 0.23 0 8.68 0.72 6.62 27.79 0.08 4.89 46.25 3.6 0 11.1 0.15 0 20.54 9.86 1.71 3.88 0 1.37 0 0.28 0 7.58 0 0.7 0 4.68 0 5.28 0 0.61 5.73 0.16 4.28 0.97
ENSG00000266824 ENST00000581248.1_RP11-599B13.7-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166596 ENST00000352665.5_WDR16-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000065325 ENST00000574745.1_GLP2R-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000006695 ENST00000261643.3_COX10-001 10.98 52.22 0 17.84 16.18 0.7 26.2 1.87 79.79 90.84 0 36.57 19.84 18.59 17.51 0 26.29 60.88 40.41 25.41 61.32 0.46 83.74 0 0 0 0 0 17.89 26.2 16.11 0 8.08 0 0 0 0 0 64.04 0 7.12 27.17 0 0 0.77 10.37 0 0.61 28.22 0 41.25 45.18 0 9.03 0 20.36 0 0 45.02 0 0.16 77.65 155.96 32.96 0
ENSG00000171962 ENST00000313838.8_LRRC48-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.42 0 0 0 0 0 0 0 0 0 0
ENSG00000141034 ENST00000268719.4_GID4-001 0 0 0 0 1.96 0 0 2.19 0 0 0 0 5.59 0 0 0 0.86 0 0.18 0 4.23 0 0 3.06 0 0 0 25.64 12.08 0 0 0 0 0 0 0 0.12 0 0 0 2.03 0 0 0 0 0 0 1.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000176994 ENST00000406438.3_SMCR8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000262681 ENST00000577087.2_RP11-311F12.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000264956 ENST00000578881.1_RP11-1109M24.5-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000109079 ENST00000226225.2_TNFAIP1-001 0 0 0 92.58 12.05 39.82 20.73 39.39 0 26.35 23.49 21.88 25.1 4.75 149.77 31.84 31.98 0 0 8.69 29.04 0 0 1.17 0 0 31.53 0 17.69 65.65 54.44 0 0 120.44 0 81.08 0 0 5.06 0 0 0 0 0 101.59 0 0 0 32.84 0 0.12 5.28 0 0.68 0 0 0 0 0 0 0 19.86 3.26 15.64 0
ENSG00000258924 ENST00000591482.1_CTB-96E2.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000010244 ENST00000321233.6_ZNF207-003 265.01 85.29 46.78 259.06 39.06 135.48 71.96 74.05 157 120.32 132.65 67.97 183.79 256.15 32.25 32.09 68.06 20.27 85.22 36.06 38.2 38.74 115.7 110.02 81.47 54.13 42.1 66.59 64.25 68.28 113.87 110.4 36.76 69.75 66.16 30.75 83.04 63.68 0 86.77 59.72 208.9 0.61 0 0.55 135.07 65.78 94.8 156.11 171.89 23.02 100.63 42.94 110.13 35.73 142.6 81.86 87.31 37.8 9.66 56.19 11.3 321.64 57.1 3.53
ENSG00000265697 ENST00000585093.1_RP11-31I22.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000073598 ENST00000158009.5_FNDC8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166750 ENST00000299977.4_SLFN5-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000237805 ENST00000413928.1_AC015849.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000132130 ENST00000254457.5_LHX1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000108264 ENST00000225396.6_TADA2A-002 60.49 1.67 0 0 0 0 1.11 9.27 0 0 0 0 2.98 0 0 13.87 2.98 0 0 15.16 16.42 25.96 0 35.04 0.62 0 0 0 0 39.99 0 0 16.14 0.73 65.76 0 0 0 0 0 7.15 0 0 0 0 8.19 1.03 0 0 0 0 0 0 0 0 15.91 0 0 0 0 0 25.12 3.09 0.79 0
ENSG00000267542 ENST00000591689.1_RP11-697E22.1-001 0 0 0 0 0.83 2.62 0 5.85 0 0 9.82 0 0 0 0 2.47 13.5 0 0 3.75 22.25 0 0 0 0 0 0 26.03 0 0 0 0 0 0 0 0 35.58 20.34 0 0 17.86 0 0 0 0 8.87 0 0 0 10.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000264968 ENST00000578478.1_RP11-387H17.4-002 0 0 0 17.96 9.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.37 0 0 0 0 0 0 54.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000141756 ENST00000321562.4_FKBP10-001 0 0 0 0 0 0 0 0 0 0 1.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24.23 0 0 0 0 18.95 0 0 0 0 0 0 0 0 0 0 0 37.32 0 0 0 0 0 0 0 0 0 0 0
ENSG00000204815 ENST00000377540.1_TTC25-201 0 0 0 0 0.51 0 0 0 0 0 0 0 4.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000176563 ENST00000585355.1_CNTD1-006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.95 0 0 0
ENSG00000198863 ENST00000361677.1_RUNDC1-001 0 0 22.24 0 2.5 0 9.36 0.14 0 0 0.95 9.08 9.46 0 0 0.14 9.52 15.59 12.22 19.02 10.88 11.72 12.38 29.51 0 0 0.14 4.47 0.42 0 0 14.61 0 0 0 0 0 0 3.6 0 3.47 0 0 0 0 0.25 0 17.12 0 0 8.14 1.76 0 8.01 0 0 0 0 0 0 0 0 0 0.15 0
ENSG00000108830 ENST00000544533.1_RND2-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198496 ENST00000356906.3_NBR2-003 51.97 0 0 0 15.26 0 11.47 2.35 7.03 0 21.26 16.76 16.13 0 15.44 13.57 31.17 0 10.07 5.96 17.33 16.64 0 1.03 9.51 16.82 45.08 0 14.07 41.93 0 0.58 0 41.86 45.05 12.53 1.09 0 4.35 47.08 21.4 0 171.13 0 0 0 24.66 41.87 27.86 44.51 0.47 39.23 0 7.39 22.65 48.21 0 35.33 30.06 7.15 0 28.84 0 18.37 0
ENSG00000188554 ENST00000341165.6_NBR1-001 43.11 38.23 0.09 0 28.45 65.39 9.71 17.72 11.3 25.7 16.94 20.6 16.21 23.02 3.53 16.18 12.16 0 9.46 18.13 26.86 9.72 5.03 2.28 13.06 0.52 14.53 1.35 0.47 4.29 46.63 23.9 28.49 25.53 0 37.63 13.14 67.46 10.55 45.23 9.98 0.98 0 0.89 4.74 12.59 39.96 84.35 4.19 0.18 3.65 6.38 4.78 12.74 1.03 8.57 0 73.26 23.4 2.28 21.16 23.21 0.08 13.39 30.52
ENSG00000161653 ENST00000293404.3_NAGS-001 0 0 0 0 0 0 0 0.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27.43 0 0 0 0 0 0 0 13.74 0 0 0 0 0 0 0 8.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.25 0 3.32 0
ENSG00000168591 ENST00000319511.6_TMUB2-002 0.25 0 0 2.97 10.02 45.36 17.88 24.4 0 18.04 12.58 0 2.74 25.22 0 29.72 12.85 0 0.5 0 0.47 7.88 1.28 38.13 0 26.13 15.71 0 0 0.67 0 0 0 0 0 0 2.3 0 6.57 49.16 30.23 0 0 0 0 7.93 0.33 0.92 0 0 5.46 21.2 0 0 70.34 0 26.11 0 27.99 4.84 5.75 4.73 0 0 22.88
ENSG00000214447 ENST00000331733.4_FAM187A-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.84 0 0 0 0 0 0 5.46 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000158955 ENST00000575372.1_WNT9B-004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000262633 ENST00000571841.1_RP11-156P1.2-001 0 0 0 0 0 0 0 0 4.54 0 6.22 0 0 6.78 0 0 0 0 0 0.96 0 0 1.97 0 0 0 2.33 0 0 6.16 0 0 0 23.07 0 1.78 0 0 0 11.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.34 0 0 0 8.84 3.64 0 1.04 0
ENSG00000108424 ENST00000290158.4_KPNB1-001 9.29 12.91 4.71 15.99 18.17 9.34 15.38 17.66 35.99 17.21 14.11 23.56 15.52 27.93 27.99 16.84 8.49 31.04 15.47 14.41 24.58 8.1 29.35 8.29 0 15.9 14.21 13.09 12.04 25.61 11.17 12.74 15.87 33.54 30.82 8.35 11.8 5.02 12.64 4.29 15.19 8.23 9.99 18.8 17.31 20.89 7.18 17.56 12.83 63.16 47.34 9.95 10.82 26.73 2.15 17.03 31.98 11.27 39.71 33.16 28.35 9.09 36.1 18.88 17.63
ENSG00000141294 ENST00000269025.4_LRRC46-001 0 0 0 0 0 0 0 6.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167182 ENST00000376741.4_SP2-001 0 5.17 0 14.5 0 0 3.38 2.76 0 0 0 0 2.56 0 0 0 1.65 0 0 0 6.73 0 0 0 2.21 0 0 0 1.55 0 3.92 2.22 0.18 0 0 13.89 1.12 0 0 0 2.77 0 0 0 0 0 4.36 0 0 0 0 0 0 0 13.08 5.07 0 0 0 0 6.88 0 0 2.05 0.27
ENSG00000082641 ENST00000357480.5_NFE2L1-003 0 0.13 0 45.51 3.5 0.77 0.34 5.37 54.81 3.15 10.66 6.72 2.83 2.74 0.8 7.4 8.2 2.48 11.34 2.38 11.42 1.83 2.82 0 0 3.74 1.09 3.17 5.46 0.11 5.82 8.03 3.17 4.15 0 0 2.31 90.8 1.96 14.34 1.6 11.11 0 0 9.78 0.44 9.87 19.72 3.1 6.55 6.3 0.57 29.63 6.96 1.3 1.28 9.38 6.16 3.1 20.18 0.74 8.25 2.26 13.29 0.56
ENSG00000005884 ENST00000007722.7_ITGA3-020 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000154920 ENST00000338165.4_EME1-001 0 0 0 3.98 10.06 25.37 61.91 0 126.23 33.7 22.7 0 2.39 15.13 36.85 23.2 0 0 23.95 10.39 20.8 11.7 0 19.46 39.04 0 0 158.62 48.95 0 0 0 0 18.96 0 76.63 0 0 0 0 0 0 0.7 0 0 16.54 0 0 0 48.31 0.44 10.41 0 0 0 67.62 0.22 0 147.9 0 0.76 33.02 0 43.52 0
ENSG00000136449 ENST00000323776.5_MYCBPAP-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000011260 ENST00000225298.7_UTP18-001 35.99 38.07 0 37.44 114.39 74.06 63.31 87.1 134.91 68.22 58.31 76.69 75.64 119.62 10.45 67.1 32.48 84.49 19.09 59.75 35.06 92.15 3.76 51.06 130.91 0 6.59 29.53 14.98 72.33 36.24 52.19 20.29 117.09 0 0 44.59 37.78 68.78 75.03 26.23 173.76 1.3 95.75 0 68.3 65.71 0 0 70.31 0 140.48 39.83 28.56 0 58.13 55.12 110.2 0 101.27 49.93 22.13 71.41 30.32 57.33
ENSG00000121057 ENST00000314126.3_AKAP1-201 15.5 1.05 0 26.63 16.85 6.68 15.04 32.28 11.29 12.01 8.69 25.91 12.19 33.82 23.32 20.73 23.47 4.23 19.18 33.05 14.59 33.2 18.67 23.24 26.41 30.24 21.49 67.36 17.35 16.89 38.4 27.89 15.18 8.25 24.43 53.02 0 0 53.35 62.84 24.35 18.61 63.55 0.9 36.9 25.14 27.66 0 32.1 18.26 38.16 39.4 24.67 37.34 32.48 65.1 21.38 15.94 5.87 56.07 40.88 1.13 1.07 30.68 45.58
ENSG00000264364 ENST00000579991.2_DYNLL2-001 0 0 0.06 1.03 0.25 13.56 1.3 0.78 0.28 0 0.09 0.19 1.65 1.26 0 0.16 0 0.79 0.44 0.31 0.21 0.19 4.24 1.84 0 0.35 0.69 0 0.93 0.91 1.46 0 0 0 0.94 0 0 0 0 0 0.57 0 0 0.07 0 0 0 0 1.74 0 0 0 3.57 0 0 0 0 0 3.9 0 3.5 0.7 0.05 0.08 0
ENSG00000068489 ENST00000262293.4_PRR11-001 29.69 41.06 0 37.55 33.66 0.25 55.11 81.28 48.57 31.74 80.68 12.27 29.01 84.37 0 41.74 12.68 0 41.89 30.87 34.37 21.8 51.2 9.58 26.61 1.27 14.13 57.25 68.85 52.1 68.73 72.74 42.59 60.86 60.53 31.25 0 21.32 5.06 0.17 19.01 0 0 0 0 1.69 80.82 0 0 135.32 3.37 10.62 15.02 7.86 0 18.02 26.93 20.92 0 16.12 47.48 27.35 8.81 23.83 5.03
ENSG00000108443 ENST00000225577.4_RPS6KB1-001 0 17.52 0 115.19 24.87 2.4 73.79 16.62 74.86 23.95 0 29.86 49.95 28.62 33.98 68.23 11.04 64.69 40.58 23.38 20.25 21.78 5.64 68.36 0 85.73 52.5 0 65.2 77.12 7.55 32.21 0 0 0 0.3 91.96 173.37 8.42 34.33 9.22 0 0 126.89 0 55.31 64.12 0 9.81 28.7 0 0 63.43 15.63 0 37.98 0 197.11 77.03 0.06 62.96 0 0 34.84 0
ENSG00000267302 ENST00000586209.1_RP11-178C3.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.24 0 0 0 0 0 0 0 0 0 0 0 0 0 44.77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267416 ENST00000589740.1_CTD-2319I12.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.45 0 0 0 0 0 0 0 0
ENSG00000259349 ENST00000558027.1_RP11-15E18.1-001 0 0 0 0 0 0 3.13 0 0 0 0 0 0 0 0 4.44 3.03 0 0 0 0 5.49 0 0 0 0 0 0 0 0 0 0 0 0 0 16.97 0 0 0 0 1.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.99 0 0 0 0 0
ENSG00000265000 ENST00000584542.1_RP11-453A12.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000237854 ENST00000435469.2_LINC00674-001 0 25.37 0 33.98 0 0 0 7.17 17.13 25.9 0 0 15.18 0 0 7.24 19.84 0 40.6 4.46 10 2.18 34.5 0.77 0 0 0 0 0 0 0 0 2.69 0 0 0 0 0 0 0 7.74 0 0.57 0 0 26.18 13.62 0 0 0 42.75 0 35.01 37.91 55.65 0 0 0 0 30.26 0 15.92 17.77 0 0
ENSG00000141540 ENST00000269346.4_TTYH2-001 0 0 0 0 0 0 0 0 0 0 0 0 1.13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000109066 ENST00000335464.5_TMEM104-201 26.72 0 0 0 16.45 0 0 0 0 29.72 0 0.39 5.84 0 0 7.32 13.4 0 0 7.28 0 0.56 0 0 0 0.1 0 0 0 0 1.01 0 0 0 0 28 0 0 34.13 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95 0 0 0
ENSG00000263843 ENST00000582668.1_RP11-649A18.12-001 0 0 0 0 0 0 0.8 0.62 0 0 0.67 0.35 3.41 0 0 0 0 0 0 1.19 1.61 0 0 0.26 0 0.52 0.34 0.5 0 0 0 0 0 0 0.84 2.32 0 0 0 0 0 0 0 0 0 0.56 0 0 0 0 0 0 0 0 0 0 0.26 0 0.85 0 0.73 0 0.68 0.44 0.45
ENSG00000182173 ENST00000333213.6_TSEN54-001 0 0 0 0 0 0 0 12.94 10.48 0 0 12.68 13.13 22.11 0 11.92 0 45.49 22.79 43.52 0.99 0 0 0 20.8 0 2.19 0 9.24 21.31 0 44.22 3.41 30.9 0 27.07 25.62 0 0 0 8.86 0 0 0 0 17.52 12.53 0 0 8.97 20.08 0 0 18.94 0 31.39 0 0 0 0 0 0 0 0 7.65
ENSG00000267342 ENST00000587267.1_RP11-552F3.10-001 0 0 0 0 1.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
